가게ID,가게명,평점,날짜,리뷰내용
1880446808,"ddd카페,디저트",,,24시까지 영업해서 늦은 시간까지 즐기기 좋았어요! 넓고 쾌적해서 추천해요
1880446808,"ddd카페,디저트",,,24시까지 영업해서 늦은 시간까지 즐기기 좋았어요! 넓고 쾌적해서 추천해요
1880446808,"ddd카페,디저트",,,공간공간 포토스팟 많고 사진 찍는 거 좋아하시는 분들 방문 추천합니다👍
1880446808,"ddd카페,디저트",,,공간공간 포토스팟 많고 사진 찍는 거 좋아하시는 분들 방문 추천합니다👍
1880446808,"ddd카페,디저트",,,공간공간 포토스팟 많고 사진 찍는 거 좋아하시는 분들 방문 추천합니다👍
1880446808,"ddd카페,디저트",,,공간공간 포토스팟 많고 사진 찍는 거 좋아하시는 분들 방문 추천합니다👍
1880446808,"ddd카페,디저트",,,공간공간 포토스팟 많고 사진 찍는 거 좋아하시는 분들 방문 추천합니다👍
1880446808,"ddd카페,디저트",,,공간공간 포토스팟 많고 사진 찍는 거 좋아하시는 분들 방문 추천합니다👍
1880446808,"ddd카페,디저트",,,공간이 개방감있어서 좋네요! 성수에 은근 늦게까지하는 카페가 잘 없는데 늦게까지해서 좋습니다
1880446808,"ddd카페,디저트",,,공간이 개방감있어서 좋네요! 성수에 은근 늦게까지하는 카페가 잘 없는데 늦게까지해서 좋습니다
1880446808,"ddd카페,디저트",,,날이 더워서인지 크림이 조금 더 차가웠으면 더 맛있었을 거 같은데 이건 제 개인적인 의견입니다! ㅎㅎ
1880446808,"ddd카페,디저트",,,날이 더워서인지 크림이 조금 더 차가웠으면 더 맛있었을 거 같은데 이건 제 개인적인 의견입니다! ㅎㅎ
1880446808,"ddd카페,디저트",,,날이 더워서인지 크림이 조금 더 차가웠으면 더 맛있었을 거 같은데 이건 제 개인적인 의견입니다! ㅎㅎ
1880446808,"ddd카페,디저트",,,날이 더워서인지 크림이 조금 더 차가웠으면 더 맛있었을 거 같은데 이건 제 개인적인 의견입니다! ㅎㅎ
1880446808,"ddd카페,디저트",,,날이 더워서인지 크림이 조금 더 차가웠으면 더 맛있었을 거 같은데 이건 제 개인적인 의견입니다! ㅎㅎ
1880446808,"ddd카페,디저트",,,날이 더워서인지 크림이 조금 더 차가웠으면 더 맛있었을 거 같은데 이건 제 개인적인 의견입니다! ㅎㅎ
1880446808,"ddd카페,디저트",,,너무 더운 날 들어와서 힐링했어요 확장형 공간이 시원한 실내지만 테라스인 기분🥹
1880446808,"ddd카페,디저트",,,너무 더운 날 들어와서 힐링했어요 확장형 공간이 시원한 실내지만 테라스인 기분🥹
1880446808,"ddd카페,디저트",,,너무 더운 날 들어와서 힐링했어요 확장형 공간이 시원한 실내지만 테라스인 기분🥹
1880446808,"ddd카페,디저트",,,너무 더운 날 들어와서 힐링했어요 확장형 공간이 시원한 실내지만 테라스인 기분🥹
1880446808,"ddd카페,디저트",,,너무 더운 날 들어와서 힐링했어요 확장형 공간이 시원한 실내지만 테라스인 기분🥹
1880446808,"ddd카페,디저트",,,너무 더운 날 들어와서 힐링했어요 확장형 공간이 시원한 실내지만 테라스인 기분🥹
1880446808,"ddd카페,디저트",,,넓고 인테리어도 예뻐서 편하게 방문하기 좋은거같아요! 카페이면서 술도 팔아서 더 다양하게 방문하기 좋은 것 같습니당! 와인이랑 치즈도 맛있었어요~
1880446808,"ddd카페,디저트",,,넓고 인테리어도 예뻐서 편하게 방문하기 좋은거같아요! 카페이면서 술도 팔아서 더 다양하게 방문하기 좋은 것 같습니당! 와인이랑 치즈도 맛있었어요~
1880446808,"ddd카페,디저트",,,늦게까지 하고 쾌적해요 친구들이랑 술을 안먹는데 오기 정말 좋습니다 게다가 케이쿠 맛집!!!
1880446808,"ddd카페,디저트",,,늦게까지 하고 쾌적해요 친구들이랑 술을 안먹는데 오기 정말 좋습니다 게다가 케이쿠 맛집!!!
1880446808,"ddd카페,디저트",,,늦게까지 하고 쾌적해요 친구들이랑 술을 안먹는데 오기 정말 좋습니다 게다가 케이쿠 맛집!!!
1880446808,"ddd카페,디저트",,,늦게까지 하고 쾌적해요 친구들이랑 술을 안먹는데 오기 정말 좋습니다 게다가 케이쿠 맛집!!!
1880446808,"ddd카페,디저트",,,늦게까지 하고 쾌적해요 친구들이랑 술을 안먹는데 오기 정말 좋습니다 게다가 케이쿠 맛집!!!
1880446808,"ddd카페,디저트",,,늦게까지 하고 쾌적해요 친구들이랑 술을 안먹는데 오기 정말 좋습니다 게다가 케이쿠 맛집!!!
1880446808,"ddd카페,디저트",,,늦게까지 하는 곳 찾아서 왔는데 인테리어가 예뻐서 맘에 들어요
1880446808,"ddd카페,디저트",,,늦게까지 하는 곳 찾아서 왔는데 인테리어가 예뻐서 맘에 들어요
1880446808,"ddd카페,디저트",,,늦게까지 하는 곳 찾아서 왔는데 인테리어가 예뻐서 맘에 들어요
1880446808,"ddd카페,디저트",,,늦게까지 하는 곳 찾아서 왔는데 인테리어가 예뻐서 맘에 들어요
1880446808,"ddd카페,디저트",,,늦게까지 하는 곳 찾아서 왔는데 인테리어가 예뻐서 맘에 들어요
1880446808,"ddd카페,디저트",,,늦게까지 하는 곳 찾아서 왔는데 인테리어가 예뻐서 맘에 들어요
1880446808,"ddd카페,디저트",,,"리뷰 1,761사진 1,431팔로워 26"
1880446808,"ddd카페,디저트",,,"리뷰 1,761사진 1,431팔로워 26"
1880446808,"ddd카페,디저트",,,"리뷰 703사진 2,151팔로워 105"
1880446808,"ddd카페,디저트",,,"리뷰 703사진 2,151팔로워 105"
1880446808,"ddd카페,디저트",,,매장 인테리어가 엄청 트렌디해서 사진 찍기 좋고 직원분들 친절하셔요 ! 음료도 당연히 맛있구 또 자리마다 분위기가 달라서 담엔 다른 자리도 앉아보고 싶어요!
1880446808,"ddd카페,디저트",,,매장 인테리어가 엄청 트렌디해서 사진 찍기 좋고 직원분들 친절하셔요 ! 음료도 당연히 맛있구 또 자리마다 분위기가 달라서 담엔 다른 자리도 앉아보고 싶어요!
1880446808,"ddd카페,디저트",,,분위기도 좋고 친절하세요🤍 주차도 돼서 좋아요!!!!! 주차해주시는 분도 너무 친절하셨어요! 카페 메뉴도 다양하고 조명도 잘 돼 있습니다 12시까지 해서 좋아요
1880446808,"ddd카페,디저트",,,분위기도 좋고 친절하세요🤍 주차도 돼서 좋아요!!!!! 주차해주시는 분도 너무 친절하셨어요! 카페 메뉴도 다양하고 조명도 잘 돼 있습니다 12시까지 해서 좋아요
1880446808,"ddd카페,디저트",,,분위기도 좋고 친절하세요🤍 주차도 돼서 좋아요!!!!! 주차해주시는 분도 너무 친절하셨어요! 카페 메뉴도 다양하고 조명도 잘 돼 있습니다 12시까지 해서 좋아요
1880446808,"ddd카페,디저트",,,분위기도 좋고 친절하세요🤍 주차도 돼서 좋아요!!!!! 주차해주시는 분도 너무 친절하셨어요! 카페 메뉴도 다양하고 조명도 잘 돼 있습니다 12시까지 해서 좋아요
1880446808,"ddd카페,디저트",,,분위기도 좋고 친절하세요🤍 주차도 돼서 좋아요!!!!! 주차해주시는 분도 너무 친절하셨어요! 카페 메뉴도 다양하고 조명도 잘 돼 있습니다 12시까지 해서 좋아요
1880446808,"ddd카페,디저트",,,분위기도 좋고 친절하세요🤍 주차도 돼서 좋아요!!!!! 주차해주시는 분도 너무 친절하셨어요! 카페 메뉴도 다양하고 조명도 잘 돼 있습니다 12시까지 해서 좋아요
1880446808,"ddd카페,디저트",,,분위기좋고 말차 특별한메뉴가 있는 성수 카페. 조명인테리어 참좋네여!!
1880446808,"ddd카페,디저트",,,분위기좋고 말차 특별한메뉴가 있는 성수 카페. 조명인테리어 참좋네여!!
1880446808,"ddd카페,디저트",,,생일 기념으로 왔는데 매장도 깔끔하고 감성있고 너무 예뻐요🤍
1880446808,"ddd카페,디저트",,,생일 기념으로 왔는데 매장도 깔끔하고 감성있고 너무 예뻐요🤍
1880446808,"ddd카페,디저트",,,생일 기념으로 왔는데 매장도 깔끔하고 감성있고 너무 예뻐요🤍
1880446808,"ddd카페,디저트",,,생일 기념으로 왔는데 매장도 깔끔하고 감성있고 너무 예뻐요🤍
1880446808,"ddd카페,디저트",,,생일 기념으로 왔는데 매장도 깔끔하고 감성있고 너무 예뻐요🤍
1880446808,"ddd카페,디저트",,,생일 기념으로 왔는데 매장도 깔끔하고 감성있고 너무 예뻐요🤍
1880446808,"ddd카페,디저트",,,"성수에 늦은 시간까지 영업하는 카페가 희귀한데, 무려 열두시까지 영업해서 넘 좋아요:) 초록톤톤의 인테리어가 감각적이고, 곳곳에 포토존이 많아요!"
1880446808,"ddd카페,디저트",,,"성수에 늦은 시간까지 영업하는 카페가 희귀한데, 무려 열두시까지 영업해서 넘 좋아요:) 초록톤톤의 인테리어가 감각적이고, 곳곳에 포토존이 많아요!"
1880446808,"ddd카페,디저트",,,성수에서 깔끔하고 조용한 곳이에요!!!맛있게 잘 먹었습니당!
1880446808,"ddd카페,디저트",,,성수에서 깔끔하고 조용한 곳이에요!!!맛있게 잘 먹었습니당!
1880446808,"ddd카페,디저트",,,에어컨 빵빵함. 얼그레이 케이크 맛있음. 뷰 좋음. 화장실 향기 좋음. 손님 연령대 다양함. 의자 불편함. 혼카페도 괜찮은 가게.
1880446808,"ddd카페,디저트",,,에어컨 빵빵함. 얼그레이 케이크 맛있음. 뷰 좋음. 화장실 향기 좋음. 손님 연령대 다양함. 의자 불편함. 혼카페도 괜찮은 가게.
1880446808,"ddd카페,디저트",,,에어컨 빵빵함. 얼그레이 케이크 맛있음. 뷰 좋음. 화장실 향기 좋음. 손님 연령대 다양함. 의자 불편함. 혼카페도 괜찮은 가게.
1880446808,"ddd카페,디저트",,,에어컨 빵빵함. 얼그레이 케이크 맛있음. 뷰 좋음. 화장실 향기 좋음. 손님 연령대 다양함. 의자 불편함. 혼카페도 괜찮은 가게.
1880446808,"ddd카페,디저트",,,에어컨 빵빵함. 얼그레이 케이크 맛있음. 뷰 좋음. 화장실 향기 좋음. 손님 연령대 다양함. 의자 불편함. 혼카페도 괜찮은 가게.
1880446808,"ddd카페,디저트",,,에어컨 빵빵함. 얼그레이 케이크 맛있음. 뷰 좋음. 화장실 향기 좋음. 손님 연령대 다양함. 의자 불편함. 혼카페도 괜찮은 가게.
1880446808,"ddd카페,디저트",,,인테리어가 너무 예뻐요 ! 늦은 시간까지 영업을 하는 카페를 찾다가 우연히 발견하게 되었는데 마음에 쏙 들어요 :)
1880446808,"ddd카페,디저트",,,인테리어가 너무 예뻐요 ! 늦은 시간까지 영업을 하는 카페를 찾다가 우연히 발견하게 되었는데 마음에 쏙 들어요 :)
1880446808,"ddd카페,디저트",,,인테리어가 초록초록하고 너무 감각있어요💚 초코케이크 진짜 맛있습니다😘
1880446808,"ddd카페,디저트",,,인테리어가 초록초록하고 너무 감각있어요💚 초코케이크 진짜 맛있습니다😘
1880446808,"ddd카페,디저트",,,인테리어가 초록초록하고 너무 감각있어요💚 초코케이크 진짜 맛있습니다😘
1880446808,"ddd카페,디저트",,,인테리어가 초록초록하고 너무 감각있어요💚 초코케이크 진짜 맛있습니다😘
1880446808,"ddd카페,디저트",,,인테리어가 초록초록하고 너무 감각있어요💚 초코케이크 진짜 맛있습니다😘
1880446808,"ddd카페,디저트",,,인테리어가 초록초록하고 너무 감각있어요💚 초코케이크 진짜 맛있습니다😘
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트친구
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트친구
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트친구
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트친구
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트친구
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트친구
1880446808,"ddd카페,디저트",,,"저녁에 방문예약 없이 이용대기 시간 바로 입장일상, 친목친구"
1880446808,"ddd카페,디저트",,,"저녁에 방문예약 없이 이용대기 시간 바로 입장일상, 친목친구"
1880446808,"ddd카페,디저트",,,"저녁에 방문예약 없이 이용대기 시간 바로 입장일상, 친목친구"
1880446808,"ddd카페,디저트",,,"저녁에 방문예약 없이 이용대기 시간 바로 입장일상, 친목친구"
1880446808,"ddd카페,디저트",,,"저녁에 방문예약 없이 이용대기 시간 바로 입장일상, 친목친구"
1880446808,"ddd카페,디저트",,,"저녁에 방문예약 없이 이용대기 시간 바로 입장일상, 친목친구"
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장일상혼자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장일상혼자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장일상혼자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장일상혼자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장일상혼자
1880446808,"ddd카페,디저트",,,저녁에 방문예약 없이 이용대기 시간 바로 입장일상혼자
1880446808,"ddd카페,디저트",,,"저녁에 방문예약 없이 이용대기 시간 바로 입장친목, 나들이친구"
1880446808,"ddd카페,디저트",,,"저녁에 방문예약 없이 이용대기 시간 바로 입장친목, 나들이친구"
1880446808,"ddd카페,디저트",,,"저녁에 방문예약 없이 이용대기 시간 바로 입장친목, 나들이친구"
