가게ID,가게명,업종,평점,날짜,리뷰내용
1150940573,간혹 양식주점,양식,,,I came here two times with my husband. Owner was very kind and food was very delicious. We will come again for sure! ❤️❤️
1150940573,간혹 양식주점,양식,,,I came here two times with my husband. Owner was very kind and food was very delicious. We will come again for sure! ❤️❤️
1150940573,간혹 양식주점,양식,,,I came here two times with my husband. Owner was very kind and food was very delicious. We will come again for sure! ❤️❤️
1150940573,간혹 양식주점,양식,,,I came here two times with my husband. Owner was very kind and food was very delicious. We will come again for sure! ❤️❤️
1150940573,간혹 양식주점,양식,,,I came here two times with my husband. Owner was very kind and food was very delicious. We will come again for sure! ❤️❤️
1150940573,간혹 양식주점,양식,,,I came here two times with my husband. Owner was very kind and food was very delicious. We will come again for sure! ❤️❤️
1150940573,간혹 양식주점,양식,,,"급하게 예약하고 갔는데 사장님 너무 친절하세요! 음식도 맛있고 데이트하기 너무 좋을 것 같아요,,"
1150940573,간혹 양식주점,양식,,,남자친구랑 기념일이라 찾아보다가 방문했는데 분위기도 좋고 음식 맛도 너무 좋아요ㅜㅜ 이태원 기념일에 다들 꼭 방문하세요 ! 평일 저녁 늦게 가면 한적해서 더더 좋습니다 🎈❤️
1150940573,간혹 양식주점,양식,,,너무 맛있어요!!! 디저트 티라미수도 맛있고 분위기도 좋아서 연말모임이나 생일파티나 특별한 날에도 오고싶고 다른 메뉴도 먹고싶다는 생각이 드네용!! 잘 먹었습니다
1150940573,간혹 양식주점,양식,,,두 번째로 찾아와 주셔서 정말 감사드립니다🫶🏻 피자 맛있게 드시고 매장 분위기도 예쁘게 봐주셔서 큰 힘이 나네요😊 퇴근 후 편히 즐기실 수 있는 공간이 되었다니 뿌듯합니다! 또 편안히 놀러 오세요✨
1150940573,간혹 양식주점,양식,,,두 번째로 찾아와 주셔서 정말 감사드립니다🫶🏻 피자 맛있게 드시고 매장 분위기도 예쁘게 봐주셔서 큰 힘이 나네요😊 퇴근 후 편히 즐기실 수 있는 공간이 되었다니 뿌듯합니다! 또 편안히 놀러 오세요✨
1150940573,간혹 양식주점,양식,,,두 번째로 찾아와 주셔서 정말 감사드립니다🫶🏻 피자 맛있게 드시고 매장 분위기도 예쁘게 봐주셔서 큰 힘이 나네요😊 퇴근 후 편히 즐기실 수 있는 공간이 되었다니 뿌듯합니다! 또 편안히 놀러 오세요✨
1150940573,간혹 양식주점,양식,,,"들기름 냉파스타랑 매콤 마늘 크림파스타에 바게트도 추가해서 먹었어요!! 양도 엄청 많고 특히 냉파스타는 다른 데서 보기 어려운 메뉴인데, 신선하고 맛있었어요👍🏻👍🏻👍🏻"
1150940573,간혹 양식주점,양식,,,"들기름 냉파스타랑 매콤 마늘 크림파스타에 바게트도 추가해서 먹었어요!! 양도 엄청 많고 특히 냉파스타는 다른 데서 보기 어려운 메뉴인데, 신선하고 맛있었어요👍🏻👍🏻👍🏻"
1150940573,간혹 양식주점,양식,,,"들기름 냉파스타랑 매콤 마늘 크림파스타에 바게트도 추가해서 먹었어요!! 양도 엄청 많고 특히 냉파스타는 다른 데서 보기 어려운 메뉴인데, 신선하고 맛있었어요👍🏻👍🏻👍🏻"
1150940573,간혹 양식주점,양식,,,"들기름 냉파스타랑 매콤 마늘 크림파스타에 바게트도 추가해서 먹었어요!! 양도 엄청 많고 특히 냉파스타는 다른 데서 보기 어려운 메뉴인데, 신선하고 맛있었어요👍🏻👍🏻👍🏻"
1150940573,간혹 양식주점,양식,,,"들기름 냉파스타랑 매콤 마늘 크림파스타에 바게트도 추가해서 먹었어요!! 양도 엄청 많고 특히 냉파스타는 다른 데서 보기 어려운 메뉴인데, 신선하고 맛있었어요👍🏻👍🏻👍🏻"
1150940573,간혹 양식주점,양식,,,"들기름 냉파스타랑 매콤 마늘 크림파스타에 바게트도 추가해서 먹었어요!! 양도 엄청 많고 특히 냉파스타는 다른 데서 보기 어려운 메뉴인데, 신선하고 맛있었어요👍🏻👍🏻👍🏻"
1150940573,간혹 양식주점,양식,,,들기름냉파스타랑 감바스 먹었는데 둘 다 너무 맛있었어요! 배부른데도 계속 들어가네요🤤🤤 다음에 또 와서 먹고 싶어요. 사장님도 친절하시고 가게도 아늑하고 노래도 좋아서 행복한 시간 보내다가 갑니다. 같이 온 친구도 만족한 식당이었어요💗
1150940573,간혹 양식주점,양식,,,들기름냉파스타랑 감바스 먹었는데 둘 다 너무 맛있었어요! 배부른데도 계속 들어가네요🤤🤤 다음에 또 와서 먹고 싶어요. 사장님도 친절하시고 가게도 아늑하고 노래도 좋아서 행복한 시간 보내다가 갑니다. 같이 온 친구도 만족한 식당이었어요💗
1150940573,간혹 양식주점,양식,,,들기름냉파스타랑 감바스 먹었는데 둘 다 너무 맛있었어요! 배부른데도 계속 들어가네요🤤🤤 다음에 또 와서 먹고 싶어요. 사장님도 친절하시고 가게도 아늑하고 노래도 좋아서 행복한 시간 보내다가 갑니다. 같이 온 친구도 만족한 식당이었어요💗
1150940573,간혹 양식주점,양식,,,모든메뉴가 너무너무 맛있어요~~완전 추천해요!!다음에 다른것도 먹어보고싶어요
1150940573,간혹 양식주점,양식,,,모든메뉴가 너무너무 맛있어요~~완전 추천해요!!다음에 다른것도 먹어보고싶어요
1150940573,간혹 양식주점,양식,,,모든메뉴가 너무너무 맛있어요~~완전 추천해요!!다음에 다른것도 먹어보고싶어요
1150940573,간혹 양식주점,양식,,,모든메뉴가 너무너무 맛있어요~~완전 추천해요!!다음에 다른것도 먹어보고싶어요
1150940573,간혹 양식주점,양식,,,모든메뉴가 너무너무 맛있어요~~완전 추천해요!!다음에 다른것도 먹어보고싶어요
1150940573,간혹 양식주점,양식,,,모든메뉴가 너무너무 맛있어요~~완전 추천해요!!다음에 다른것도 먹어보고싶어요
1150940573,간혹 양식주점,양식,,,봉골레랑 냉파스타 먹었는데 너무 맛있었어요! 인터리어도 너무 감성있고 좋네요!! 데이트 장소로 추천합니다 :)
1150940573,간혹 양식주점,양식,,,봉골레파스타랑 마늘새우 브루스게타 시켰는데 너무 맛있었어요! 마늘새우는 적당히 매콤해서 느끼하지 않고 계속 들어가요. 새우도 탱글하고 바게트도 적당히 바삭해서 잘 어울려요. 소스가 진짜 맛있었어요! 얼그레이 하이볼도 술맛 안나고 존맛! 봉골레도 조개도 넉넉하니 너무 맛있어요!!!
1150940573,간혹 양식주점,양식,,,사장님의 애정이 가득 담긴 메뉴들과 인테리어예요:) 사랑하는 사람과 행복한 추억을 만들기 딱 좋은 장소입니다🫠🫠
1150940573,간혹 양식주점,양식,,,사장님의 애정이 가득 담긴 메뉴들과 인테리어예요:) 사랑하는 사람과 행복한 추억을 만들기 딱 좋은 장소입니다🫠🫠
1150940573,간혹 양식주점,양식,,,사장님의 애정이 가득 담긴 메뉴들과 인테리어예요:) 사랑하는 사람과 행복한 추억을 만들기 딱 좋은 장소입니다🫠🫠
1150940573,간혹 양식주점,양식,,,사장님의 애정이 가득 담긴 메뉴들과 인테리어예요:) 사랑하는 사람과 행복한 추억을 만들기 딱 좋은 장소입니다🫠🫠
1150940573,간혹 양식주점,양식,,,사장님의 애정이 가득 담긴 메뉴들과 인테리어예요:) 사랑하는 사람과 행복한 추억을 만들기 딱 좋은 장소입니다🫠🫠
1150940573,간혹 양식주점,양식,,,사장님의 애정이 가득 담긴 메뉴들과 인테리어예요:) 사랑하는 사람과 행복한 추억을 만들기 딱 좋은 장소입니다🫠🫠
1150940573,간혹 양식주점,양식,,,여전히 분위기있고 맛있었어요. 새우베이컨크림파스타 시켰는데 매콤한 느낌의 크림파그타였고 양은 1.5배라 그런지 2인이서 나눠먹기 좋더라고요
1150940573,간혹 양식주점,양식,,,여전히 분위기있고 맛있었어요. 새우베이컨크림파스타 시켰는데 매콤한 느낌의 크림파그타였고 양은 1.5배라 그런지 2인이서 나눠먹기 좋더라고요
1150940573,간혹 양식주점,양식,,,여전히 분위기있고 맛있었어요. 새우베이컨크림파스타 시켰는데 매콤한 느낌의 크림파그타였고 양은 1.5배라 그런지 2인이서 나눠먹기 좋더라고요
1150940573,간혹 양식주점,양식,,,여전히 분위기있고 맛있었어요. 새우베이컨크림파스타 시켰는데 매콤한 느낌의 크림파그타였고 양은 1.5배라 그런지 2인이서 나눠먹기 좋더라고요
1150940573,간혹 양식주점,양식,,,여전히 분위기있고 맛있었어요. 새우베이컨크림파스타 시켰는데 매콤한 느낌의 크림파그타였고 양은 1.5배라 그런지 2인이서 나눠먹기 좋더라고요
1150940573,간혹 양식주점,양식,,,여전히 분위기있고 맛있었어요. 새우베이컨크림파스타 시켰는데 매콤한 느낌의 크림파그타였고 양은 1.5배라 그런지 2인이서 나눠먹기 좋더라고요
