가게ID,가게명,업종,평점,날짜,리뷰내용
1026594418,bd버거 성수역연무장길 점심저녁,카페,,,가지 별로 안좋아하시는 분들도 가지튀김은 꼭 드셔보시길 추천합니다!! 진짜 바삭하고 따뜻해고 겉바속촉 그자체...
1026594418,bd버거 성수역연무장길 점심저녁,카페,,,가지 별로 안좋아하시는 분들도 가지튀김은 꼭 드셔보시길 추천합니다!! 진짜 바삭하고 따뜻해고 겉바속촉 그자체...
1026594418,bd버거 성수역연무장길 점심저녁,카페,,,"가지튀김과 양송이튀김이 좀 특이했습니다. 버거는 깔끔한맛이 좋았고, 독특하다기 보단 수제버거 기본적인 깔끔한맛이 장점인것 같아요^^ 특히 야채 많이 신경쓰시는것 같습니다. 깔끔한 수제버거 찾으시는거면 이곳으로^^"
1026594418,bd버거 성수역연무장길 점심저녁,카페,,,"가지튀김과 양송이튀김이 좀 특이했습니다. 버거는 깔끔한맛이 좋았고, 독특하다기 보단 수제버거 기본적인 깔끔한맛이 장점인것 같아요^^ 특히 야채 많이 신경쓰시는것 같습니다. 깔끔한 수제버거 찾으시는거면 이곳으로^^"
1026594418,bd버거 성수역연무장길 점심저녁,카페,,,남자친구랑 데이트로 꼭 와보고 싶었던 수제버거 먹으러 방문했어요! ㅎㅎ 재료가 신선하고 식감있어서 좋았고 햄버거 크기도 적당해서 배불리 먹고갑니당 감자튀김도 스파이시 가루와 가릭버터가 잘 어울려서 추천이에용✨
1026594418,bd버거 성수역연무장길 점심저녁,카페,,,남자친구랑 데이트로 꼭 와보고 싶었던 수제버거 먹으러 방문했어요! ㅎㅎ 재료가 신선하고 식감있어서 좋았고 햄버거 크기도 적당해서 배불리 먹고갑니당 감자튀김도 스파이시 가루와 가릭버터가 잘 어울려서 추천이에용✨
1026594418,bd버거 성수역연무장길 점심저녁,카페,,,남자친구랑 데이트로 꼭 와보고 싶었던 수제버거 먹으러 방문했어요! ㅎㅎ 재료가 신선하고 식감있어서 좋았고 햄버거 크기도 적당해서 배불리 먹고갑니당 감자튀김도 스파이시 가루와 가릭버터가 잘 어울려서 추천이에용✨
1026594418,bd버거 성수역연무장길 점심저녁,카페,,,남자친구랑 퇴근하고 오랜만에 수제버거 맛집 뿌셨습니다! 역시 성수답게 버거집이 정~~~말 많은데 후기가 많고 버거 비쥬얼에 바로 달려왔습죠
1026594418,bd버거 성수역연무장길 점심저녁,카페,,,남자친구랑 퇴근하고 오랜만에 수제버거 맛집 뿌셨습니다! 역시 성수답게 버거집이 정~~~말 많은데 후기가 많고 버거 비쥬얼에 바로 달려왔습죠
1026594418,bd버거 성수역연무장길 점심저녁,카페,,,남자친구랑 퇴근하고 오랜만에 수제버거 맛집 뿌셨습니다! 역시 성수답게 버거집이 정~~~말 많은데 후기가 많고 버거 비쥬얼에 바로 달려왔습죠
1026594418,bd버거 성수역연무장길 점심저녁,카페,,,"냄새랑 비주얼이,,,대박인곳입니다.맛도 보장 되어있는 맛집,,🥹🥹 사진만 봐도 군침 도네요 다들 성수 데이트 가면 여기루 당장 달려가세오!!!가성비도 좋습니당 최고"
